name,latitude,longitude,amenity,highway,
Krushna Super market,18.5949416,73.7661061,,,
Popular ladies tailor,18.5949429,73.766067,,,
Operi curry point,18.594945,73.76615,restaurant,,
Meridian ice cream,18.5953101,73.7694559,ice_cream,,
Raspberry,18.5953474,73.7695617,,,
Laptop Repair Centre,18.5538973,73.8089951,,,
मातोश्री प्रिंट्स,18.5965274,73.7638396,,,
Up South,18.5951927,73.7632801,restaurant,,
Mamta child care,18.5953913,73.7674474,clinic,,
Relief medico,18.5953932,73.767402,,,
Car o care,18.5936179,73.7687872,,,
Momo panda,18.5953696,73.7668194,restaurant,,
Mayuri footwear and tyres,18.5950433,73.7667704,compressed_air,,
Darvesh chicken center,18.5932671,73.768613,,,
Vaishnavi bhojanalay,18.5932017,73.7686205,restaurant,,
Bike mechanic,18.5933235,73.7683835,,,
Ramdev super shopee,18.5932443,73.768388,,,
Brgrmeister,18.5534615,73.9481004,restaurant,,
Mess 2,18.5266135,73.8389423,restaurant,,
Misal Mania,18.4890098,74.0479631,restaurant,,
Shell Petroleum,18.5005245,73.7264984,fuel,,
Hotel Muktai Veg & Non Veg,18.4445206,73.7854961,,,
Mejwani pure veg,18.4445889,73.7855709,,,
Laxmi jewellers,18.4444763,73.7854228,,,
OM SAI AUTO,18.4437683,73.7857369,,,
Cyclogist Bike Hub,18.5326136,73.8460659,,,
Tareef,18.5991988,73.7940839,restaurant,,
KTM Kharadi,18.5596796,73.9380198,,,
Mohite Clinic,18.4636759,73.8368624,clinic,,
Suvarna Juice Centre,18.5949624,73.7636123,fast_food,,
Shreyash Rolls,18.5949352,73.7636156,fast_food,,
Copa villa,18.5923765,73.7837839,restaurant,,
Hyderabad house,18.5756031,73.6882379,restaurant,,
Chop Stick pure Chinese,18.4806559,73.8257857,restaurant,,
Laxmi Drycleaners,18.4805149,73.8261993,,,
Kekiz The Cake Shop,18.4804554,73.8263642,,,
South Corner's SC Biryani,18.4804011,73.8264716,restaurant,,
Universal Pet store,18.4801741,73.8271109,,,
Krushna Gift House,18.4801564,73.8271564,,,
Mayur Agency,18.4801154,73.8273012,,,
New Govind Traders,18.4800468,73.8274273,,,
Pragati Saree Center,18.4799637,73.8276223,,,
Aashirwad Hospital,18.479729,73.8282621,hospital,,
Tulja Bhawani Mutton Shop,18.4795402,73.8283026,,,
Ambika Mobile Shopee,18.479489,73.828169,,,
Swasta Dhanya Dukan,18.4793984,73.8285955,,,
Goodwill Bakery,18.4793405,73.8287017,,,
Jai Hanuman Dairy,18.4790954,73.8292626,,,
Samadhan Bhel,18.479,73.8297665,food_court,,
Arihaan Suzuki workshop,18.4787079,73.8297146,,,
Amul Ice Parlour (कन्हैया SM Nut's & Dry Fruits),18.4791282,73.8300266,ice_cream,,
Sree Swamy Electrical,18.4788679,73.8303488,,,
Tulsi Sweetmart,18.4781092,73.8320344,,,
Samartha Fitness Equipments,18.4780783,73.8320161,,,
Care lifeline hospital,18.611843,73.7836895,hospital,,
साईकृपा रुग्णालय,18.611978,73.7838011,hospital,,
काका हलवाई,18.6122407,73.7840336,,,
Vision express,18.5961812,73.7720038,,,
Ma Sona Chandi,18.5961583,73.7719558,,,
Talli Bar & Kitchen,18.5554581,73.797392,restaurant,,
हनुमान देऊळ,18.5727275,73.8066942,place_of_worship,,
Reliance Smart Point,18.446986,73.8001409,,,
DSK Vishwa Bus Stand,DSK Vishwa Bus Stop,18.4432672,73.7990024,bus_station,bus_stop
New Bikaner Sweets,18.4469384,73.8099115,,,
KG Home Decor,18.4469385,73.8098332,,,
NEW SHIVNERI CHEMIST,18.4469378,73.8097596,,,
Pokale dairy,18.4469291,73.8095176,,,
Pune Trekking Equipments,18.4469317,73.8095386,,,
Ribbons & Balloons Cake Shop,18.4472532,73.8093634,,,
3 Star Mens Wear,18.4472463,73.8089285,,,
VAIBHAV AUTO PARTS,18.4472455,73.8088473,,,
Hotel Sezwan Chinese,18.4472438,73.8090151,restaurant,,
Hotel Sanjana Veg-Non Veg,18.4472386,73.809127,restaurant,,
Khatri Bandhu Pot Ice Cream And Mastani,18.4472634,73.8094094,ice_cream,,
Gandharva Veg Non Veg,18.4469879,73.8090657,restaurant,,
New Balaji Car Accessories,18.55517,73.7980051,,,
Vision Cricket Academy,18.4714574,73.8138955,,,
Symbiosis Medical College for Women,18.5386351,73.7287845,college,,
Symbiosis School of Culinary Arts,18.5399526,73.7290649,college,,
Student Hostel Wing A,18.5400867,73.728974,student_accommodation,,
Sandipani Hometel - Mkahawa Cafe,18.5302659,73.7256842,cafe,,
Tip and Toe - The Nail Club,18.536247,73.8998061,,,
Shades,18.5364587,73.8990858,,,
Murphies,18.536616,73.8988097,restaurant,,
Marvel Chemist & Lifestyle,18.5364389,73.8997322,,,
Sammey's,18.5364497,73.8996489,ice_cream,,
Brew Culture,18.5365931,73.8990404,cafe,,
Prem Supermarket,18.5361966,73.8998068,,,
Forennté Patisserie,18.5364425,73.8993524,cafe,,
Naughty Angel Cafe,18.5364616,73.8995909,cafe,,
Complete Pet Care Clinic,18.5362919,73.8998061,veterinary,,
प्रेरणा कॉ ऑप बँक,18.5883386,73.7816095,bank,,
Lifeline clinic,18.588649,73.7816801,clinic,,
कानिफनाथ रसवांतीगृह,18.5985965,73.7638013,fast_food,,
Krishna medical,18.596399,73.7738041,pharmacy,,
The Superstore,18.5982864,73.7638665,,,
एम के पॉवर सिस्टम,18.5977976,73.7633808,,,
VM automobiles,18.5980604,73.7592423,,,
Green ways,18.5980621,73.7634988,restaurant,,
Divine chemist,18.5980473,73.759292,,,
Zippy,18.5980318,73.7593514,,,
परमहंस,18.5961726,73.7635373,restaurant,,
Purab plywood and timber,18.5980164,73.759416,,,
Sportive cricket academy,18.5672474,73.8086998,,,
balle balle,18.5952202,73.7632884,restaurant,,
Mauli tea center,18.5960302,73.7736568,cafe,,
Challenger Public School,18.6020137,73.7475098,school,,
Umiya kutchi dabeli,18.4861184,73.8055105,fast_food,,
Singhgad Spring Dale School,18.4883339,73.791607,school,,
Grey Soul,18.5374881,73.8988397,cafe,,
Tea Pea cafe,18.5909269,73.7477097,cafe,,
Effingut,18.5164489,73.8794043,bar,,
First cry,18.598269,73.7694633,,,
Lakme salon,18.5982185,73.7694617,,,
Maharashtra auto care,18.5960397,73.7691116,,,
Geetanjali,18.5954279,73.7679135,,,
Coffee Lounge,18.5949395,73.7660216,cafe,,
Prachi Snacks,18.5555669,73.7977958,restaurant,,
Super Select,18.5553738,73.7958259,,,
Aquatic Biotopes,18.5653221,73.8010852,,,
Centre for Developemtn Studies and Activities,18.5075067,73.770818,university,,
asd,18.5259779,73.8838753,,,
Chitale Bandhu Outlet,18.5219109,73.9062455,,,
Agrasen High School,18.5557821,73.8815832,school,,
Minal Khanawal,18.5127605,73.8443893,restaurant,,
sooth indian dosa shop,18.5108703,73.8488493,restaurant,,
Deccan_Gymkhana,18.5192897,73.8346667,metroStation,,
vedanti mess,18.5106947,73.848385,restaurant,,
sandip poha,18.5098934,73.8509332,restaurant,,
kaku chi mess,18.5100593,73.8509422,restaurant,,
Modern Hospital,18.5157161,73.8688388,hospital,,
botanical garden,18.5658173,73.8251021,,,
Chhatrapati Shivaji Maharaj Statue,18.3472034,74.0287703,,,
Saswad Nagarpalika,18.3478664,74.0281113,place_of_worship,,
Aacharya Aatre hall,18.3479895,74.0275583,place_of_worship,,
Jijamata Park,18.3490084,74.0284167,,,
Saswad ST stand,18.3500076,74.0292615,hospital,,
M.E.S. Waghire Vidyalay,18.3472298,74.0278872,place_of_worship,,
Sant Dnyaneshwar Palkhi tal 1,18.3498876,74.0262279,hospital,,
Sant Dnyaneshwar Palkhi tal 2,18.350887,74.0259639,hospital,,
Sport Ground,18.3469456,74.0273196,hospital,,
Market Complex,18.3468767,74.0285305,,,
Petrom,18.3532735,74.0282255,fuel,,
Aanad Plaza,18.3540173,74.0282479,,,
Waghire College,18.3547603,74.0258506,place_of_worship,,
Waghire college Ground,18.354553,74.0251132,hospital,,
PDEA college,18.3534505,74.0258887,place_of_worship,,
Purandar College,18.3465097,74.0329882,place_of_worship,,
Ambedkar Bhavan,18.34825,74.0296181,place_of_worship,,
Dr. Babasaheb Aambedkar Park,18.3477828,74.029503,,,
Saswad Court,18.3376031,74.0298728,place_of_worship,,
Kushti Akhada,18.3387762,74.0289066,,,
Ramwadi,18.5614999,73.9135109,metroStation,,
mothercare hospital,18.4873135,73.8761077,hospital,,
metro advanced homeopathy clinic,18.4864264,73.8740424,hospital,,
suraj hospital,18.4814426,73.872471,hospital,,
anvi ENT and thyroid clinic,18.4840027,73.8716266,hospital,,
sharda clinic,18.5012435,73.8663445,hospital,,
immunology and rheumatology clinic,18.4958983,73.8886709,hospital,,
sahyadri hospital,18.4781663,73.8621023,hospital,,
harsh hospital,18.4803051,73.8661942,hospital,,
apollo clinic,18.5644671,73.9139265,hospital,,
bhagali clinic and nursing home,18.474674,73.8580682,hospital,,
sayar hospital,18.4734893,73.8626065,hospital,,
isshan orthopedic hospital,18.4728083,73.8631451,hospital,,
dr kashyab nursing home,18.4705573,73.8643492,hospital,,
bhola tea shop,18.5115436,73.8485853,restaurant,,
AMARJYOT GANESH MANDIR,18.5269421,73.8279138,place_of_worship,,
Shree Shree Ma Anandmayee Ashram,18.5406341,73.8316474,place_of_worship,,
minal veg thali,18.5093739,73.8489161,restaurant,,
kedari Hospital,18.5152955,73.8754518,hospital,,
Omkar tea shop,18.5108357,73.8486976,restaurant,,
Ani kay hav tea shop,18.5108847,73.8490435,restaurant,,
nagar misal shop,18.5093912,73.849086,restaurant,,
bhigavan fish dishes,18.5103753,73.8487826,restaurant,,
Bank Of Maharshtra,18.6314612,73.8017598,bank,,
krishna veg thali,18.5099293,73.8488159,restaurant,,
bhosale maratha mess,18.5101538,73.8486642,restaurant,,
satvik veg thali,18.5095811,73.8489221,restaurant,,
Masaledar biryani,18.5128546,73.8453131,restaurant,,
raghu vadapav,18.5095118,73.8509711,restaurant,,
sameer pan palace,18.5128395,73.8446859,restaurant,,
Sainath restra,18.5127211,73.8441781,restaurant,,
Panchsheel Hospital,18.5140768,73.8692464,hospital,,
Sardar Patel Genral Hospital,18.5027364,73.8771188,hospital,,
Allice Munot Hospital,18.5025502,73.8686991,hospital,,
Kering Hospital,18.5030034,73.8681299,hospital,,
G.M Babubbhai Memo Hospital,18.508112,73.8751436,hospital,,
Military Hospital,18.4924252,73.8823382,hospital,,
CHandralok Hospital,18.4803326,73.8610219,hospital,,
Sangam Hospital,18.4757475,73.857877,hospital,,
premacha chaha,18.5098506,73.8509891,restaurant,,
jagadamba tea,18.5097993,73.8509837,restaurant,,
sudhirbhaucha katta,18.5101312,73.8515557,restaurant,,
patilwada,18.5129829,73.8451669,restaurant,,
raghav non veg,18.512976,73.845019,restaurant,,
new star,18.5129316,73.8456361,restaurant,,
"Centre for Police Research - CPR,",18.5402811,73.8228024,police,,
Park,18.6194453,73.8199255,,,
Oyster and Pearl Hospital,18.5318931,73.8472769,hospital,,
Ghaisas ENT Hospital,18.5172397,73.8423562,hospital,,
Phadke Hospital,18.5183149,73.843879,hospital,,
Seth Tarachand Hospital,18.5177725,73.864031,hospital,,
Shre Samarth Hospital,18.5180497,73.8658612,hospital,,
Red blood hospital,18.5273893,73.8710163,hospital,,
Nityashraddha super speciality hospital,18.5278495,73.8760898,hospital,,
N. M. Wadia Institute of Cardiology,18.5307461,73.8771922,hospital,,
WEST VALLEY MULTISPECIALITY HOSPITAL PVT LTD,18.5351432,73.8765318,hospital,,
Kawediya Hospital,18.5242312,73.8627099,hospital,,
Unique Hospital,18.5221641,73.8676777,hospital,,
Sadhu Vaswani Missions Medical Complex,18.5347719,73.8874441,hospital,,
Sports Ground,18.5007845,73.8320257,,,
Sanas Ground,18.5032073,73.8531065,,,
Taljai Cricket Ground,18.482271,73.848057,,,
LR Shinde School Ground,18.486374,73.8489154,,,
Shahu College GRound,18.4921728,73.84458,,,
St. Hildas Schoole Ground,18.5054856,73.860934,,,
Epiphany School Ground,18.5058172,73.8604136,,,
Talaee Ground,18.5072436,73.860316,,,
Golibar Maidan,18.5020235,73.8774389,,,
Open Ground for various Utilities,18.5013368,73.8786432,,,
Race Course,18.5093324,73.893045,,,
Ground,18.5338564,73.9088585,,,
alice garden,18.5528425,73.8245844,,,
International Boys Hostel,18.5576098,73.8222612,,,
MICROBIOLOGY CANTEEN,18.5481783,73.8317816,cafe,,
TANDOOR POINT,18.5405088,73.8303117,restaurant,,
POLICE HEADQUATER,18.5404783,73.8240032,police,,
Swiming pool,18.3549823,74.0336569,,,
Shivaji English Medium School,18.3539808,74.0335323,college,,
school Ground,18.3540562,74.0328935,hospital,,
farm Park,18.3528165,74.0305254,,,
Poona Hospital and Research Centre,18.510644,73.8420437,hospital,,
DEENDAYAL MEMORIAL HOSPITAL,18.5249802,73.8411721,hospital,,
KAMLA NEHRU HOSPITAL,18.5229428,73.8620344,hospital,,
GLOBAL HOSPITAL & RESEARCH,18.5012869,73.8410045,hospital,,
RANKA HOSPITAL,18.4949578,73.8619001,hospital,,
Department of Politics and Public Administration,18.5517146,73.8258085,university,,
Department of Law,18.5469747,73.8289406,university,,
University Press,18.5477342,73.8283583,university,,
Sai Shree,18.5200008,73.7708429,restaurant,,
Cafe La Montagna,18.5197883,73.770848,restaurant,,
Hotel Jai Malhar,18.5209392,73.7738537,restaurant,,
Premacha Chaha,18.5210051,73.7740242,restaurant,,
Jai Bhavani,18.5210126,73.7741115,restaurant,,
Hotel Jalsa,18.5202341,73.7779566,restaurant,,
Hotel Vardayini,18.5197677,73.7785456,restaurant,,
Andy's Caffe,18.5195045,73.7785912,restaurant,,
Hotel La Bali,18.5190231,73.7785714,restaurant,,
Hotel Trikaya,18.5191993,73.7786662,restaurant,,
Hotel D Palace,18.5176837,73.7801964,restaurant,,
Hotel Balaji,18.517196,73.771251,restaurant,,
Hotel Bhavani,18.5201568,73.7713517,restaurant,,
Hotel Gauri,18.5197028,73.7687409,restaurant,,
Vaishnavi Snacks,18.5123359,73.7820934,restaurant,,
OM Sai expresso,18.5127335,73.7821873,restaurant,,
CCD,18.5081587,73.7828815,restaurant,,
Ankit Caffe,18.521131,73.7790781,restaurant,,
Hotel Rahul,18.5212867,73.7794777,restaurant,,
Roshani,18.5215331,73.7796334,restaurant,,
Karin's Point,18.5208897,73.7730403,restaurant,,
Jai Shankar,18.5209073,73.7730805,restaurant,,
Hotel Sagar,18.5203526,73.7719253,restaurant,,
Gurunath,18.5204621,73.7722105,restaurant,,
Ganpati Temple,18.5153055,73.8477706,place_of_worship,,
Tulshibaug Mandir,18.513722,73.8555018,place_of_worship,,
Omkareshwar Mandir,18.5199197,73.8492021,place_of_worship,,
Parvati Mandir,18.4975371,73.8471091,place_of_worship,,
Shri Gajanan Maharaj Mandir,18.49234,73.8502139,place_of_worship,,
Ganesh Mandir,18.4919168,73.8499978,place_of_worship,,
Madar Chala Masjid,18.5151427,73.8616962,place_of_worship,,
Bagbban Masjid,18.5131018,73.8612088,place_of_worship,,
Prayag Hospital,18.5174841,73.842789,hospital,,
Lakshmishwar Mandir,18.5191374,73.8655759,place_of_worship,,
Raste Wadda Datta Mandir,18.5202329,73.8661412,place_of_worship,,
Shaarashwar Mandir,18.5111988,73.8669866,place_of_worship,,
Saint Teresa Church,18.5039275,73.8610799,place_of_worship,,
PUNE ADVENTIST HOSPITAL,18.491946,73.8709604,hospital,,
HARIJIVAN HOSPITAL,18.5001316,73.8543108,hospital,,
SYMBOSIS INTERNATIONAL SCHOOL,18.565958,73.9075523,college,,
NOWROSJEE WADIA COLLEGE,18.5327671,73.879795,college,,
Poona College of Pharmacy,18.5129851,73.8204854,college,,
SYMBIOSIS LAW SCHOOL,18.5755009,73.9079991,college,,
PMC,18.5232543,73.8394754,metroStation,,
army canteen,18.5527371,73.8335945,fast_food,,
Able speciality clinic,18.5946149,73.7688923,clinic,,
Yokoso,18.594675,73.7688089,,,
Mahila Mandal,18.4984529,73.8497234,social_facility,,
श्री दत्त,18.7118195,73.6525353,fast_food,,
Neo wood ambassador,18.6323223,73.7680119,restaurant,,
Chamunda Sweets,18.4446053,73.7853574,,,
Celebrations Cake Shop,18.4445512,73.785476,,,
Divya Varieties,18.4445293,73.785409,,,
Parameshwar Collection,18.4444168,73.7854452,,,
Dayal Vegetable and Fruit Mart,18.444275,73.7854853,,,
Shree Balaji Mangal Kendra,18.4442494,73.7854968,,,
New Krishna Jewellers,18.4442166,73.7855053,,,
Dhamale Eggs,18.4441012,73.785542,,,
Maha Balaji Traders,18.4429756,73.7858799,,,
Das Thibak Warehouse,18.442898,73.7860086,,,
Vishweshwar Mandir,18.6431185,73.7735861,place_of_worship,,
Manohar Sugandhi,18.4417145,73.7860604,,,
Fresh Fish to Home,18.4417865,73.78609,,,
Yash Computers,18.4418189,73.7860854,,,
Jay Ganesh Super Market,18.4418548,73.7860816,,,
Morya Flour Mill,18.4418944,73.7861302,,,
Bismillah Chicken,18.4419318,73.7861233,,,
Sinhagad Chicken Centre,18.4419696,73.7861236,,,
rocket park,18.6341065,73.8062875,,,
South park,18.632048,73.8153195,,,
lokmanya hospital,18.6373267,73.7903342,hospital,,
Shani Ground,18.6606723,73.8084373,,,
Annapurna Kitchen,18.4403652,73.786057,restaurant,,
Aarya Beauty Parlor,18.4403105,73.7860464,,,
Shreepad Hair Dresser,18.4402594,73.7860338,,,
Dhanvantari Clinic,18.4401694,73.7860221,clinic,,
Kartik Area Servoice Centre,18.4401003,73.7860054,,,
Pawar Drycleaner,18.4400355,73.7859908,,,
Ganesh Auto Service Centre,18.4409493,73.7860718,,,
Unique Car Care,18.4410145,73.7860696,,,
Radha Krishna Medical,18.4410715,73.7861007,,,
Sai Bhel,18.5109783,73.7784688,fast_food,,
Sanskriti Kids,18.5233898,73.7808641,kindergarten,,
hotel5,18.6083116,73.9112408,,,
hotel11,18.6083679,73.9111962,restaurant,,
hotel12,18.6075048,73.910902,food_court,,
hospital26,18.5583938,73.9309874,hospital,,
UNDRE HP,18.5814556,73.9856214,hospital,,
PHC,18.5799148,73.9827951,hospital,,
HOSPITAL 9,18.5795587,73.9876243,hospital,,
GUPTA CLINIC,18.5789142,73.9725763,hospital,,
MARVEL FERIA,18.5825898,73.9702864,cafe,,
RELIANCE,18.583992,73.998205,,,
WHY NOT CAFE,18.5834058,74.0011465,cafe,,
UMANG PREMIO,18.5834471,74.0016301,restaurant,,
IVY PARK,18.5837528,74.0027207,,,
SKINN AND HAIR CLINIC,18.5777941,73.9951355,hospital,,
BANK 1,18.6091117,74.0073729,bank,,
BUSTAND,18.5807787,73.9876346,,,
KAMAL REPAIR,18.5796475,73.9748799,,,
Apollo Tyres,18.5792468,73.9750562,,,
bavdhandhan  Police Station,18.5225916,73.7796133,police,,
Primary Health Center Wagholi,18.5799477,73.9827968,clinic,,
Bhartiya Sanskriti Darshan Trust Hospital,18.5821145,74.002407,clinic,,
Gupta Clinic,18.5788551,73.9725811,clinic,,
Public School,18.5755889,73.9938661,school,,
Private Swiming Pool,18.5758698,73.9799594,,,
Public Swiming Pool,18.5762691,73.9776949,,,
Bajartal Area,18.576229,73.9816689,marketplace,,
Wagholi Marketplace,18.5818495,73.9878102,marketplace,,
Coffee Shop,18.5834922,74.0011236,cafe,,
Umahe House Club,18.5843357,74.0015664,,,
hospital,18.5823427,73.9805643,hospital,,
Public health Care Wagoli,18.5799268,73.982826,hospital,,
care hospital,18.581348,73.9851155,hospital,,
Undre Hospital,18.5814961,73.9855996,hospital,,
Shinde Hospitals,18.5801148,73.9815294,hospital,,
Pulse Speciality Hospital,18.5873935,73.9655778,hospital,,
Morya Hospitals,18.5748109,73.9618613,hospital,,
Siddheswar Hospitals,18.5733714,73.9557181,hospital,,
Medinova Hospital,18.5762741,73.9634679,hospital,,
Dhanwatari Hospital,18.5791205,73.9794326,hospital,,
Sai Hospitals,18.5818139,73.9885029,hospital,,
Siddheswar Hospital,18.5733934,73.9557641,hospital,,
Care Hospitals,18.5748089,73.961192,hospital,,
Wagholi Post Office,18.5818529,73.9816631,post_office,,
police station Wagoli,Wagoli police station,18.5818249,73.9868542,police,
lonikand Police station,18.620529,74.0237993,police,,
Unit 6 Police Station,18.572673,73.9782357,police,,
Care Hospital,18.5813193,73.9851071,hospital,,
Medinova Hospitals,18.5762624,73.9634374,hospital,,
Lotus Hospitals,18.5787686,73.9792657,hospital,,
Shusshrusha Hospital,18.5846747,73.9915895,hospital,,
Rainbow Hospitals,18.5803943,73.9899857,hospital,,
Unity Hospitals,18.5807427,73.988689,hospital,,
Pulse hospitals,18.5875881,73.9663579,hospital,,
Metro Hospitals,18.580852,73.9821671,hospital,,
Shinde hospitals,18.5801484,73.9814572,hospital,,
